,time,location_name
816,2020-01-10,Sydney
817,2020-01-18,Sydney
818,2020-01-20,Sydney
819,2020-01-23,Sydney
820,2020-01-24,Sydney
821,2020-01-25,Sydney
822,2020-01-26,Sydney
823,2020-01-27,Sydney
824,2020-01-28,Sydney
825,2020-01-30,Sydney
826,2020-01-31,Sydney
827,2020-02-01,Sydney
828,2020-02-02,Sydney
829,2020-02-08,Sydney
830,2020-02-09,Sydney
831,2020-02-10,Sydney
832,2020-02-11,Sydney
833,2020-02-12,Sydney
834,2020-03-02,Sydney
835,2020-05-21,Sydney
836,2020-07-26,Sydney
837,2020-09-25,Sydney
838,2020-10-25,Sydney
839,2020-11-28,Sydney
840,2020-11-29,Sydney
841,2020-12-15,Sydney
842,2020-12-17,Sydney
843,2020-12-27,Sydney
844,2021-01-23,Sydney
845,2021-01-25,Sydney
846,2021-01-26,Sydney
847,2021-02-12,Sydney
848,2021-03-13,Sydney
849,2021-03-20,Sydney
850,2021-03-21,Sydney
851,2021-03-22,Sydney
852,2021-06-10,Sydney
853,2021-08-23,Sydney
854,2021-08-24,Sydney
855,2021-12-18,Sydney
856,2022-01-05,Sydney
857,2022-01-06,Sydney
858,2022-01-07,Sydney
859,2022-01-08,Sydney
860,2022-01-10,Sydney
861,2022-01-17,Sydney
862,2022-01-29,Sydney
863,2022-02-01,Sydney
864,2022-02-17,Sydney
865,2022-02-22,Sydney
866,2022-02-23,Sydney
867,2022-02-25,Sydney
868,2022-02-26,Sydney
869,2022-02-27,Sydney
870,2022-03-01,Sydney
871,2022-03-02,Sydney
872,2022-03-03,Sydney
873,2022-03-06,Sydney
874,2022-03-07,Sydney
875,2022-03-08,Sydney
876,2022-03-24,Sydney
877,2022-04-07,Sydney
878,2022-04-27,Sydney
879,2022-05-11,Sydney
880,2022-07-02,Sydney
881,2022-07-04,Sydney
882,2022-08-23,Sydney
883,2022-10-08,Sydney
884,2022-10-31,Sydney
885,2022-11-13,Sydney
886,2022-12-12,Sydney
